timestamp,blob_x,blob_y,target_x,target_y,Kp,Ki,Kd,dt,output_x,output_y,motor_speed_1,motor_speed_2
2024-11-11 02:46:21,341,270,320,240,0.1,0.01,0.05,0.1,-10.9635,-18.03,1507.0665,1492.9335
2024-11-11 02:46:21,335,273,320,240,0.1,0.01,0.05,0.1,3.2815000000000003,-4.863,1508.1445,1491.8555
2024-11-11 02:46:21,327,278,320,240,0.1,0.01,0.05,0.1,5.464499999999999,-6.401,1511.8655,1488.1345
2024-11-11 02:46:21,320,284,320,240,0.1,0.01,0.05,0.1,6.2745,-7.545,1513.8195,1486.1805
2024-11-11 02:46:21,312,291,320,240,0.1,0.01,0.05,0.1,7.7025,-8.796,1516.4985000000001,1483.5014999999999
2024-11-11 02:46:21,305,298,320,240,0.1,0.01,0.05,0.1,7.6875,-9.554,1517.2415,1482.7585
2024-11-11 02:46:21,300,305,320,240,0.1,0.01,0.05,0.1,7.327500000000001,-10.318999999999999,1517.6465,1482.3535
2024-11-11 02:46:21,296,313,320,240,0.1,0.01,0.05,0.1,7.5815,-11.692,1519.2735,1480.7265
2024-11-11 02:46:21,292,321,320,240,0.1,0.01,0.05,0.1,8.1295,-12.573,1520.7025,1479.2975
2024-11-11 02:46:21,288,328,320,240,0.1,0.01,0.05,0.1,7.8115000000000006,-12.861,1520.6725000000001,1479.3274999999999
2024-11-11 02:46:21,285,334,320,240,0.1,0.01,0.05,0.1,7.0665,-13.055,1520.1215,1479.8785
2024-11-11 02:46:21,282,339,320,240,0.1,0.01,0.05,0.1,7.264500000000001,-13.154,1520.4185,1479.5815
2024-11-11 02:46:21,280,344,320,240,0.1,0.01,0.05,0.1,7.0445,-13.758000000000001,1520.8025,1479.1975
2024-11-11 02:46:21,279,348,320,240,0.1,0.01,0.05,0.1,6.195500000000001,-13.766000000000002,1519.9615000000001,1480.0384999999999
2024-11-11 02:46:21,280,350,320,240,0.1,0.01,0.05,0.1,4.205500000000001,-13.076,1517.2815,1482.7185
2024-11-11 02:46:22,283,350,320,240,0.1,0.01,0.05,0.1,2.5425000000000004,-12.186,1514.7285,1485.2715
2024-11-11 02:46:22,286,349,320,240,0.1,0.01,0.05,0.1,2.3465000000000007,-11.695,1514.0415,1485.9585
2024-11-11 02:46:22,291,348,320,240,0.1,0.01,0.05,0.1,0.37550000000000044,-11.703000000000001,1512.0785,1487.9215
2024-11-11 02:46:22,295,345,320,240,0.1,0.01,0.05,0.1,-0.46950000000000003,-10.508000000000001,1510.0385,1489.9615
2024-11-11 02:46:22,300,340,320,240,0.1,0.01,0.05,0.1,-2.1895,-9.108,1506.9185,1493.0815
2024-11-11 02:46:22,304,333,320,240,0.1,0.01,0.05,0.1,-2.1435,-7.501000000000001,1505.3575,1494.6425
2024-11-11 02:46:22,308,327,320,240,0.1,0.01,0.05,0.1,-2.4415,-7.488000000000001,1505.0465000000002,1494.9534999999998
2024-11-11 02:46:22,312,319,320,240,0.1,0.01,0.05,0.1,-3.2234999999999996,-5.767000000000001,1502.5435,1497.4565
2024-11-11 02:46:22,316,311,320,240,0.1,0.01,0.05,0.1,-4.1795,-5.038,1500.8585,1499.1415
2024-11-11 02:46:22,322,301,320,240,0.1,0.01,0.05,0.1,-5.7415,-3.099,1497.3574999999998,1502.6425000000002
2024-11-11 02:46:22,327,292,320,240,0.1,0.01,0.05,0.1,-5.2585,-2.7510000000000003,1497.4925,1502.5075
2024-11-11 02:46:22,331,284,320,240,0.1,0.01,0.05,0.1,-4.9595,-2.495000000000001,1497.5355,1502.4645
2024-11-11 02:46:22,335,275,320,240,0.1,0.01,0.05,0.1,-5.7245,-1.1300000000000008,1495.4055,1504.5945
2024-11-11 02:46:22,336,267,320,240,0.1,0.01,0.05,0.1,-4.3905,-0.8570000000000002,1496.4665,1503.5335
2024-11-11 02:46:22,337,259,320,240,0.1,0.01,0.05,0.1,-3.9175,-0.07600000000000051,1496.1585,1503.8415
2024-11-11 02:46:23,336,253,320,240,0.1,0.01,0.05,0.1,-2.0735,-0.48900000000000077,1498.4155,1501.5845
2024-11-11 02:46:23,335,248,320,240,0.1,0.01,0.05,0.1,-1.6785,-0.4970000000000008,1498.8185,1501.1815
2024-11-11 02:46:23,334,244,320,240,0.1,0.01,0.05,0.1,-1.4825000000000004,-0.6010000000000004,1499.1185,1500.8815
2024-11-11 02:46:23,332,241,320,240,0.1,0.01,0.05,0.1,0.08549999999999969,-0.8020000000000005,1500.8874999999998,1499.1125000000002
2024-11-11 02:46:23,331,240,320,240,0.1,0.01,0.05,0.1,0.4444999999999999,-1.7020000000000004,1502.1465,1497.8535
2024-11-11 02:46:23,328,241,320,240,0.1,0.01,0.05,0.1,2.2765,-2.8030000000000004,1505.0795,1494.9205
2024-11-11 02:46:23,324,243,320,240,0.1,0.01,0.05,0.1,3.1525,-3.5060000000000002,1506.6585,1493.3415
2024-11-11 02:46:23,320,246,320,240,0.1,0.01,0.05,0.1,3.8225,-4.312000000000001,1508.1345,1491.8655
2024-11-11 02:46:23,314,251,320,240,0.1,0.01,0.05,0.1,6.1985,-5.823,1512.0215,1487.9785
2024-11-11 02:46:23,308,256,320,240,0.1,0.01,0.05,0.1,7.4505,-6.339,1513.7894999999999,1486.2105000000001
2024-11-11 02:46:23,303,264,320,240,0.1,0.01,0.05,0.1,7.5075,-8.663,1516.1705,1483.8295
2024-11-11 02:46:23,299,272,320,240,0.1,0.01,0.05,0.1,7.458500000000001,-9.495000000000001,1516.9534999999998,1483.0465000000002
2024-11-11 02:46:23,295,279,320,240,0.1,0.01,0.05,0.1,8.163499999999999,-9.734000000000002,1517.8975,1482.1025
2024-11-11 02:46:23,292,288,320,240,0.1,0.01,0.05,0.1,8.3515,-11.682000000000002,1520.0335,1479.9665
2024-11-11 02:46:23,289,297,320,240,0.1,0.01,0.05,0.1,8.622499999999999,-12.639000000000001,1521.2614999999998,1478.7385000000002
2024-11-11 02:46:24,286,306,320,240,0.1,0.01,0.05,0.1,8.246500000000001,-13.605,1521.8515,1478.1485
2024-11-11 02:46:24,284,314,320,240,0.1,0.01,0.05,0.1,7.172499999999999,-13.979000000000001,1521.1515,1478.8485
2024-11-11 02:46:24,283,321,320,240,0.1,0.01,0.05,0.1,7.5495,-14.26,1521.8095,1478.1905
2024-11-11 02:46:24,285,327,320,240,0.1,0.01,0.05,0.1,4.3645,-14.447000000000001,1518.8114999999998,1481.1885000000002
2024-11-11 02:46:24,289,331,320,240,0.1,0.01,0.05,0.1,4.115500000000001,-13.938,1518.0535000000002,1481.9464999999998
2024-11-11 02:46:24,291,336,320,240,0.1,0.01,0.05,0.1,6.464500000000001,-15.034000000000002,1521.4985000000001,1478.5014999999999
2024-11-11 02:46:24,290,341,320,240,0.1,0.01,0.05,0.1,6.8245000000000005,-15.635000000000002,1522.4595,1477.5405
2024-11-11 02:46:24,289,343,320,240,0.1,0.01,0.05,0.1,3.2455,-14.438000000000002,1517.6835,1482.3165
2024-11-11 02:46:24,290,340,320,240,0.1,0.01,0.05,0.1,2.5155000000000003,-11.738000000000001,1514.2535,1485.7465
2024-11-11 02:46:24,291,339,320,240,0.1,0.01,0.05,0.1,7.8245000000000005,-12.737000000000002,1520.5615,1479.4385
2024-11-11 02:46:24,295,340,320,240,0.1,0.01,0.05,0.1,5.859500000000001,-13.937000000000001,1519.7965,1480.2035
2024-11-11 02:46:24,301,337,320,240,0.1,0.01,0.05,0.1,-0.3314999999999999,-11.734000000000002,1511.4025,1488.5975
2024-11-11 02:46:24,306,331,320,240,0.1,0.01,0.05,0.1,-0.3674999999999997,-9.725000000000001,1509.3574999999998,1490.6425000000002
2024-11-11 02:46:24,308,323,320,240,0.1,0.01,0.05,0.1,3.0445000000000007,-8.008000000000003,1511.0525,1488.9475
2024-11-11 02:46:24,308,316,320,240,0.1,0.01,0.05,0.1,4.9365000000000006,-7.884000000000002,1512.8205,1487.1795
2024-11-11 02:46:25,307,308,320,240,0.1,0.01,0.05,0.1,0.48950000000000005,-6.652000000000003,1507.1415,1492.8585
2024-11-11 02:46:25,306,295,320,240,0.1,0.01,0.05,0.1,1.7435000000000005,-2.907000000000002,1504.6505,1495.3495
2024-11-11 02:46:25,300,284,320,240,0.1,0.01,0.05,0.1,11.113500000000002,-2.8510000000000026,1513.9645,1486.0355
2024-11-11 02:46:25,290,280,320,240,0.1,0.01,0.05,0.1,15.4335,-5.991000000000001,1521.4245,1478.5755
2024-11-11 02:46:25,275,275,320,240,0.1,0.01,0.05,0.1,13.8085,-5.026000000000002,1518.8345000000002,1481.1654999999998
2024-11-11 02:46:25,258,267,320,240,0.1,0.01,0.05,0.1,13.400500000000001,-2.753000000000002,1516.1535,1483.8465
2024-11-11 02:46:25,241,260,320,240,0.1,0.01,0.05,0.1,20.039499999999997,-2.5730000000000013,1522.6125000000002,1477.3874999999998
2024-11-11 02:46:25,225,262,320,240,0.1,0.01,0.05,0.1,26.1345,-7.295000000000002,1533.4295,1466.5705
2024-11-11 02:46:25,211,269,320,240,0.1,0.01,0.05,0.1,26.1135,-10.524000000000001,1536.6374999999998,1463.3625000000002
2024-11-11 02:46:25,198,276,320,240,0.1,0.01,0.05,0.1,22.0755,-11.260000000000002,1533.3355,1466.6645
2024-11-11 02:46:25,190,283,320,240,0.1,0.01,0.05,0.1,17.5255,-12.003,1529.5285,1470.4715
2024-11-11 02:46:25,175,295,320,240,0.1,0.01,0.05,0.1,35.2905,-15.758000000000001,1551.0485,1448.9515
2024-11-11 02:46:25,156,316,320,240,0.1,0.01,0.05,0.1,37.1845,-22.434,1559.6185,1440.3815
2024-11-11 02:46:25,142,335,320,240,0.1,0.01,0.05,0.1,27.472500000000004,-23.429000000000002,1550.9015000000002,1449.0984999999998
2024-11-11 02:46:26,123,351,320,240,0.1,0.01,0.05,0.1,46.709500000000006,-23.640000000000004,1570.3495,1429.6505
