timestamp,blob_x,blob_y,target_x,target_y,Kp,Ki,Kd,dt,output_x,output_y,motor_speed_1,motor_speed_2
2024-11-11 05:10:05,359,260,320,240,0.1,0.01,0.05,0.1,37.986,-12.02,1537.986,1487.98
2024-11-11 05:10:05,361,262,320,240,0.1,0.01,0.05,0.1,61.145,-3.242,1561.145,1496.758
2024-11-11 05:10:05,362,264,320,240,0.1,0.01,0.05,0.1,59.40299999999999,-3.466,1559.403,1496.534
2024-11-11 05:10:05,363,266,320,240,0.1,0.01,0.05,0.1,59.959999999999994,-3.692,1559.96,1496.308
2024-11-11 05:10:05,362,268,320,240,0.1,0.01,0.05,0.1,55.41799999999999,-3.9200000000000004,1555.418,1496.08
2024-11-11 05:10:05,361,269,320,240,0.1,0.01,0.05,0.1,48.477,-3.5490000000000004,1548.477,1496.451
2024-11-11 05:10:05,359,271,320,240,0.1,0.01,0.05,0.1,38.638,-4.28,1538.638,1495.72
2024-11-11 05:10:05,356,271,320,240,0.1,0.01,0.05,0.1,24.001999999999995,-3.311,1524.002,1496.689
2024-11-11 05:10:06,352,272,320,240,0.1,0.01,0.05,0.1,13.67,-3.943,1513.67,1496.057
2024-11-11 05:10:06,347,272,320,240,0.1,0.01,0.05,0.1,-0.057000000000000384,-3.475,1499.943,1496.525
2024-11-11 05:10:06,341,272,320,240,0.1,0.01,0.05,0.1,0.3219999999999999,-3.507,1500.322,1496.493
2024-11-11 05:10:06,336,271,320,240,0.1,0.01,0.05,0.1,-3.194,-2.938,1496.806,1497.062
2024-11-11 05:10:06,331,270,320,240,0.1,0.01,0.05,0.1,-6.205,-2.868,1493.795,1497.132
2024-11-11 05:10:06,325,269,320,240,0.1,0.01,0.05,0.1,-14.909999999999998,-2.7970000000000006,1485.09,1497.203
2024-11-11 05:10:06,321,268,320,240,0.1,0.01,0.05,0.1,-26.711,-2.725,1473.289,1497.275
2024-11-11 05:10:06,316,266,320,240,0.1,0.01,0.05,0.1,-29.907,-2.051,1470.093,1497.949
2024-11-11 05:10:06,311,264,320,240,0.1,0.01,0.05,0.1,-37.098,-1.8750000000000004,1462.902,1498.125
2024-11-11 05:10:06,307,262,320,240,0.1,0.01,0.05,0.1,-47.684999999999995,-1.697,1452.315,1498.303
2024-11-11 05:10:06,302,260,320,240,0.1,0.01,0.05,0.1,-45.266999999999996,-1.517,1454.733,1498.483
2024-11-11 05:10:06,299,257,320,240,0.1,0.01,0.05,0.1,-38.245999999999995,-0.734,1461.754,1499.266
2024-11-11 05:10:06,297,256,320,240,0.1,0.01,0.05,0.1,-35.723,-1.6500000000000004,1464.277,1498.35
2024-11-11 05:10:06,296,254,320,240,0.1,0.01,0.05,0.1,-31.198999999999998,-0.9640000000000002,1468.801,1499.036
2024-11-11 05:10:06,296,251,320,240,0.1,0.01,0.05,0.1,-22.574999999999996,-0.17500000000000027,1477.425,1499.825
2024-11-11 05:10:07,298,250,320,240,0.1,0.01,0.05,0.1,-20.953,-1.085,1479.047,1498.915
2024-11-11 05:10:07,299,248,320,240,0.1,0.01,0.05,0.1,-12.132,-0.39300000000000024,1487.868,1499.607
2024-11-11 05:10:07,302,248,320,240,0.1,0.01,0.05,0.1,-14.813999999999998,-1.401,1485.186,1498.599
2024-11-11 05:10:07,305,247,320,240,0.1,0.01,0.05,0.1,-2.499,-0.8080000000000003,1497.501,1499.192
2024-11-11 05:10:07,308,246,320,240,0.1,0.01,0.05,0.1,6.312999999999999,-0.7140000000000002,1506.313,1499.286
2024-11-11 05:10:07,312,246,320,240,0.1,0.01,0.05,0.1,15.221,-1.2200000000000002,1515.221,1498.78
2024-11-11 05:10:07,317,246,320,240,0.1,0.01,0.05,0.1,28.223999999999997,-1.2260000000000002,1528.224,1498.774
2024-11-11 05:10:07,323,247,320,240,0.1,0.01,0.05,0.1,34.821,-1.8330000000000002,1534.821,1498.167
2024-11-11 05:10:07,329,248,320,240,0.1,0.01,0.05,0.1,41.912,-1.9410000000000003,1541.912,1498.059
2024-11-11 05:10:07,335,250,320,240,0.1,0.01,0.05,0.1,67.197,-2.6510000000000002,1567.1970000000001,1497.349
2024-11-11 05:10:07,339,251,320,240,0.1,0.01,0.05,0.1,-51.922,-2.262,1448.078,1497.738
2024-11-11 05:10:07,341,251,320,240,0.1,0.01,0.05,0.1,23.056999999999995,-1.7730000000000001,1523.057,1498.227
2024-11-11 05:10:07,342,253,320,240,0.1,0.01,0.05,0.1,6.635,-2.9859999999999998,1506.635,1497.014
2024-11-11 05:10:07,346,256,320,240,0.1,0.01,0.05,0.1,127.209,-3.802,1627.209,1496.198
2024-11-11 05:10:07,352,261,320,240,0.1,0.01,0.05,0.1,88.47699999999999,-5.323,1588.477,1494.677
2024-11-11 05:10:08,357,266,320,240,0.1,0.01,0.05,0.1,-109.66,-5.849,1390.34,1494.151
2024-11-11 05:10:08,362,271,320,240,0.1,0.01,0.05,0.1,103.998,-6.38,1603.998,1493.62
2024-11-11 05:10:08,375,284,320,240,0.1,0.01,0.05,0.1,496.24299999999994,-11.724,1996.243,1488.276
