timestamp,blob_x,blob_y,target_x,target_y,Kp,Ki,Kd,dt,output_x,output_y,motor_speed_1,motor_speed_2
2024-11-11 04:45:10,232,252,320,240,0.1,0.01,0.05,0.1,59.063,-7.212,1559.063,1492.788
2024-11-11 04:45:10,232,253,320,240,0.1,0.01,0.05,0.1,18.451,-1.825,1518.451,1498.175
2024-11-11 04:45:10,231,256,320,240,0.1,0.01,0.05,0.1,21.54,-3.141,1521.54,1496.859
2024-11-11 04:45:10,229,259,320,240,0.1,0.01,0.05,0.1,25.831,-3.46,1525.831,1496.54
2024-11-11 04:45:10,224,262,320,240,0.1,0.01,0.05,0.1,29.027,-3.782,1529.027,1496.218
2024-11-11 04:45:10,217,266,320,240,0.1,0.01,0.05,0.1,31.43,-4.708,1531.43,1495.292
2024-11-11 04:45:10,210,270,320,240,0.1,0.01,0.05,0.1,32.84,-5.138,1532.84,1494.862
2024-11-11 04:45:10,201,274,320,240,0.1,0.01,0.05,0.1,35.459,-5.572000000000001,1535.459,1494.428
2024-11-11 04:45:10,195,280,320,240,0.1,0.01,0.05,0.1,35.483999999999995,-7.212,1535.484,1492.788
2024-11-11 04:45:10,187,284,320,240,0.1,0.01,0.05,0.1,35.617000000000004,-6.656000000000001,1535.617,1493.344
2024-11-11 04:45:11,179,289,320,240,0.1,0.01,0.05,0.1,35.658,-7.705,1535.658,1492.295
2024-11-11 04:45:11,170,293,320,240,0.1,0.01,0.05,0.1,37.007999999999996,-7.658,1537.008,1492.342
2024-11-11 04:45:11,162,297,320,240,0.1,0.01,0.05,0.1,37.066,-8.115,1537.066,1491.885
2024-11-11 04:45:11,153,301,320,240,0.1,0.01,0.05,0.1,36.533,-8.576,1536.533,1491.424
2024-11-11 04:45:11,145,304,320,240,0.1,0.01,0.05,0.1,32.908,-8.440000000000001,1532.908,1491.56
2024-11-11 04:45:11,138,306,320,240,0.1,0.01,0.05,0.1,30.59,-8.206,1530.59,1491.794
2024-11-11 04:45:11,133,306,320,240,0.1,0.01,0.05,0.1,28.477,-7.272,1528.477,1492.728
2024-11-11 04:45:11,130,307,320,240,0.1,0.01,0.05,0.1,24.666999999999998,-7.939,1524.667,1492.061
2024-11-11 04:45:11,128,307,320,240,0.1,0.01,0.05,0.1,21.059,-7.506,1521.059,1492.494
2024-11-11 04:45:11,128,306,320,240,0.1,0.01,0.05,0.1,17.551000000000002,-6.972,1517.551,1493.028
2024-11-11 04:45:11,128,304,320,240,0.1,0.01,0.05,0.1,15.643000000000002,-6.336,1515.643,1493.664
2024-11-11 04:45:11,130,300,320,240,0.1,0.01,0.05,0.1,13.633000000000001,-4.996,1513.633,1495.004
2024-11-11 04:45:11,133,298,320,240,0.1,0.01,0.05,0.1,10.219999999999997,-5.854000000000001,1510.22,1494.146
2024-11-11 04:45:11,137,294,320,240,0.1,0.01,0.05,0.1,7.302999999999999,-4.508000000000001,1507.303,1495.492
2024-11-11 04:45:11,142,290,320,240,0.1,0.01,0.05,0.1,4.981,-4.158,1504.981,1495.842
2024-11-11 04:45:12,149,285,320,240,0.1,0.01,0.05,0.1,3.751999999999999,-3.2030000000000003,1503.752,1496.797
2024-11-11 04:45:12,157,281,320,240,0.1,0.01,0.05,0.1,2.514999999999999,-3.3440000000000003,1502.515,1496.656
2024-11-11 04:45:12,166,277,320,240,0.1,0.01,0.05,0.1,-0.23099999999999987,-2.981,1499.769,1497.019
2024-11-11 04:45:12,175,271,320,240,0.1,0.01,0.05,0.1,-0.7860000000000014,-1.412,1499.214,1498.588
